customer_id,age,income_inr,credit_score,loan_amount_inr,tenure_months,interest_rate,existing_emis,dependents,experience_years,city,job_type,education_level,marital_status,loan_purpose,has_credit_card,has_vehicle,default
116588,31,37881.08,700.0,5000.0,36,16.44,4,2,22,Jaipur,Unemployed,Diploma,Divorced,Car,Yes,Yes,1
121875,29,53387.73,825.0,50279.25,60,13.45,2,1,3,Mumbai,Student,Diploma,Single,Travel,Yes,No,1
106821,53,63892.06,692.0,223611.52,48,12.06,2,5,21,Bangalore,Business,PhD,Single,Personal,No,No,1
123858,51,50885.03,649.0,123586.6,48,19.06,2,2,15,Hyderabad,Unemployed,Diploma,Married,Business,No,Yes,1
107440,63,19032.96,658.0,141995.99,18,7.71,2,1,20,Jaipur,Freelancer,PhD,Single,Education,No,Yes,1
120915,31,44122.52,462.0,411166.04,24,10.38,2,3,24,Mumbai,Salaried,Masters,Divorced,Car,No,No,1
113367,43,44927.07,447.0,481908.63,60,19.68,1,3,19,Jaipur,Unemployed,PhD,Divorced,Business,Yes,Yes,1
111231,49,92484.98,855.0,174586.85,36,25.9,2,5,36,Jaipur,Business,Diploma,Single,Personal,No,Yes,1
105715,40,92267.66,524.0,267479.08,18,11.11,2,3,19,Mumbai,Business,Diploma,Single,Medical,No,No,1
124227,49,28983.05,384.0,69743.65,48,26.62,5,2,19,Jaipur,Business,Masters,Divorced,Car,Yes,Yes,1
127124,30,70536.52,711.0,5000.0,6,14.18,1,1,7,Chennai,Unemployed,Bachelors,Married,Business,Yes,Yes,1
121091,32,,692.0,371998.96,6,19.97,2,3,25,Mumbai,Freelancer,PhD,Married,Business,Yes,No,1
102357,20,89583.3,317.0,181826.03,36,17.01,1,1,6,Hyderabad,Salaried,HighSchool,Single,Travel,Yes,No,1
104664,49,61698.57,309.0,364929.59,6,9.89,0,3,28,Hyderabad,Student,Masters,Married,Personal,Yes,No,1
124029,49,87245.04,897.0,105237.7,36,17.77,2,2,26,Mumbai,Freelancer,HighSchool,Divorced,Car,No,Yes,1
123806,59,55297.67,766.0,252919.18,18,25.61,1,2,10,Chennai,Business,Masters,Single,Business,Yes,Yes,1
125367,23,35949.3,485.0,342872.46,12,8.12,1,5,10,Jaipur,Unemployed,HighSchool,Married,Travel,No,Yes,1
112319,33,55379.79,359.0,540730.18,18,9.19,2,1,36,Kolkata,Unemployed,HighSchool,Married,Car,Yes,Yes,1
108376,33,31082.32,369.0,345879.15,24,24.45,2,3,18,Delhi,Student,HighSchool,Married,Medical,Yes,No,1
112409,53,45224.69,802.0,67230.46,6,13.05,2,2,2,Hyderabad,Business,Masters,Divorced,Personal,Yes,No,1
125024,36,31740.88,,250678.57,24,27.55,1,1,26,Bangalore,Unemployed,Diploma,Divorced,Business,Yes,No,1
105707,26,49656.44,694.0,118947.97,6,27.98,3,4,29,Mumbai,Student,Bachelors,Married,Medical,Yes,Yes,1
115666,21,35000.14,450.0,176766.26,18,13.28,1,3,30,Bangalore,Freelancer,Bachelors,Married,Car,No,No,1
119983,46,90562.38,501.0,31637.55,12,23.11,4,3,26,Kolkata,Freelancer,Diploma,Married,Medical,Yes,Yes,1
109390,35,91884.68,433.0,233751.13,6,18.67,3,1,39,Chennai,Unemployed,Bachelors,Divorced,Business,Yes,No,1
107176,61,63536.58,889.0,403028.84,12,19.52,2,0,19,Pune,Unemployed,Diploma,Single,Travel,No,Yes,1
118585,51,49893.89,893.0,335323.24,60,14.4,2,5,10,Hyderabad,Salaried,HighSchool,Married,Business,Yes,Yes,1
125811,47,40046.87,621.0,129121.07,36,27.43,4,2,31,Delhi,Salaried,Masters,Single,Medical,No,Yes,1
102124,50,70817.34,662.0,247665.12,60,18.93,2,3,17,Mumbai,Freelancer,HighSchool,Divorced,Home,No,Yes,1
118282,32,54593.2,522.0,89322.47,60,19.89,1,5,31,Bangalore,Business,Masters,Single,Car,Yes,Yes,1
105659,51,38374.53,419.0,104495.65,6,9.39,1,3,15,Chennai,Business,Diploma,Single,Travel,Yes,Yes,1
110009,28,73622.38,336.0,273455.87,60,23.14,0,4,36,Delhi,Unemployed,Bachelors,Single,Education,No,Yes,1
103976,33,48870.84,617.0,234380.22,18,23.3,1,1,10,Mumbai,Unemployed,Diploma,Single,Travel,Yes,Yes,1
100732,50,86752.24,589.0,5000.0,6,17.71,2,2,11,Bangalore,Unemployed,,Single,Medical,Yes,No,0
110169,50,91967.7,528.0,102271.35,36,13.59,2,5,19,Pune,Business,Masters,Single,Car,Yes,No,0
105196,29,14332.64,698.0,14470.87,48,25.22,1,4,25,Chennai,Salaried,,Single,Personal,Yes,Yes,1
125421,44,43805.43,655.0,196165.47,6,10.93,0,0,18,Chennai,Business,HighSchool,Divorced,Business,No,No,1
103763,58,73894.94,823.0,164538.69,36,22.6,2,4,34,Kolkata,Business,HighSchool,Married,Education,Yes,Yes,1
100079,57,83092.88,684.0,91317.6,24,8.75,3,5,37,Jaipur,Business,Masters,Divorced,Education,No,No,1
104561,57,59821.2,677.0,149075.5,12,27.47,1,1,29,Jaipur,Unemployed,Bachelors,Single,Travel,Yes,No,1
102331,63,113102.68,877.0,262487.92,6,9.31,1,3,29,Delhi,Business,HighSchool,Divorced,Car,Yes,Yes,1
104506,18,44101.92,764.0,186379.81,18,9.93,1,2,20,Mumbai,Business,Diploma,Single,Business,Yes,Yes,1
111025,39,46817.34,749.0,28482.92,12,9.53,1,0,10,Pune,Unemployed,Bachelors,Single,Medical,No,Yes,1
100333,61,29558.31,791.0,325800.39,36,12.16,0,3,13,Hyderabad,Salaried,Bachelors,Single,Education,Yes,No,1
112683,64,42318.08,342.0,217960.7,6,18.29,1,5,2,Hyderabad,Freelancer,Bachelors,Married,Personal,No,Yes,1
113372,27,94948.76,463.0,242296.8,48,26.48,0,1,18,Hyderabad,Freelancer,Diploma,Single,Education,No,Yes,1
120381,58,56410.32,335.0,54540.77,18,8.39,1,2,16,Kolkata,Unemployed,,Divorced,Home,Yes,No,1
118862,27,51029.75,360.0,226821.07,6,11.71,2,2,13,Delhi,Student,Diploma,Single,Home,No,No,1
119753,57,62263.5,676.0,225939.57,60,24.14,1,1,16,Bangalore,Salaried,HighSchool,Single,Home,Yes,No,1
129039,53,31778.08,601.0,91357.28,24,12.66,2,5,34,Jaipur,Student,HighSchool,Single,Travel,No,Yes,1
121748,56,70534.62,653.0,392438.56,36,22.37,0,1,23,Jaipur,Student,,Married,Business,No,Yes,1
109075,25,104649.92,538.0,314729.09,24,20.79,0,3,14,Delhi,Unemployed,Bachelors,Married,Travel,No,No,1
105150,46,46431.22,554.0,232052.44,48,9.18,0,4,39,Chennai,Unemployed,PhD,Married,Education,No,No,1
120676,54,53410.76,555.0,93323.65,48,22.62,3,3,14,Chennai,Student,Masters,Single,Education,Yes,Yes,1
119990,62,21803.64,876.0,271100.16,48,7.41,3,5,1,Pune,Student,Diploma,Single,Car,No,No,1
129234,61,43213.75,823.0,292656.0,60,7.14,0,3,24,Pune,Student,PhD,Single,Home,Yes,Yes,1
106834,30,25028.08,372.0,414041.85,36,20.58,0,0,25,Kolkata,Unemployed,Bachelors,Divorced,Personal,No,No,1
116167,61,76507.24,403.0,320495.89,60,13.53,3,1,17,Hyderabad,Student,,Divorced,Business,Yes,No,1
116303,29,68090.89,586.0,204656.37,18,20.17,0,0,8,Bangalore,Unemployed,HighSchool,Single,Education,Yes,No,1
102372,61,87890.54,306.0,142289.69,36,11.95,2,2,18,Pune,Freelancer,PhD,Married,Home,Yes,Yes,1
122633,57,87195.82,875.0,132312.9,48,25.38,0,2,0,Bangalore,Unemployed,PhD,Divorced,Car,No,No,1
114974,64,19145.86,829.0,312311.05,48,11.99,1,0,34,Pune,Salaried,HighSchool,Single,Education,No,Yes,1
123207,18,23337.67,472.0,260747.01,12,24.52,1,2,16,Jaipur,Business,Bachelors,Divorced,Business,Yes,Yes,1
106177,63,92864.29,641.0,378780.41,48,24.56,2,1,28,Mumbai,Salaried,PhD,Divorced,Medical,Yes,Yes,1
106247,21,25253.33,606.0,419408.93,18,15.74,1,2,23,Mumbai,Business,Bachelors,Married,Education,Yes,No,1
124195,38,52937.51,802.0,368421.88,48,21.64,0,0,31,Pune,Business,PhD,Single,Education,No,No,1
104253,59,50709.9,681.0,91327.31,24,15.63,2,2,13,Delhi,Freelancer,Bachelors,Single,Travel,No,Yes,1
104289,31,45666.46,464.0,5000.0,12,18.25,0,3,22,Pune,Freelancer,HighSchool,Divorced,Personal,No,Yes,1
112631,27,30735.66,593.0,150580.4,6,17.96,1,0,31,Delhi,Salaried,HighSchool,Single,Travel,Yes,No,1
114112,19,27744.9,756.0,464079.03,48,26.11,1,5,2,Mumbai,Salaried,HighSchool,Single,Travel,Yes,No,1
113770,29,57192.43,,42895.57,12,23.45,2,4,3,Chennai,Freelancer,Bachelors,Married,Business,Yes,No,0
114265,21,8822.58,321.0,120085.8,18,26.39,4,4,10,Hyderabad,Salaried,Masters,Married,Travel,No,No,1
120910,64,25447.0,527.0,159544.74,48,7.34,2,2,11,Hyderabad,Salaried,Masters,Married,Education,No,No,1
105400,34,64740.71,766.0,17419.65,48,23.76,1,0,1,Kolkata,Student,Diploma,Single,Personal,No,Yes,1
100214,19,11653.65,580.0,251093.72,60,23.49,1,0,2,Chennai,Business,Diploma,Divorced,Travel,Yes,No,1
121724,56,47805.39,874.0,396698.71,60,14.36,4,3,17,Delhi,Business,Bachelors,Divorced,Medical,No,Yes,1
125853,50,37712.42,503.0,296930.13,6,21.38,2,1,18,Pune,Unemployed,PhD,Married,Travel,Yes,Yes,1
104801,47,8000.0,603.0,259850.67,60,8.63,2,2,37,Mumbai,Freelancer,Diploma,Married,Travel,Yes,Yes,1
122030,63,45975.01,453.0,185147.0,18,21.3,1,4,3,Jaipur,Freelancer,PhD,Divorced,Medical,Yes,No,1
112575,20,44096.93,544.0,212280.45,24,18.55,2,0,12,Hyderabad,Student,Bachelors,Divorced,Business,Yes,No,1
128334,51,79186.2,,136347.63,60,20.97,0,1,2,Kolkata,Unemployed,Diploma,Divorced,Travel,Yes,Yes,1
103154,38,60001.59,317.0,275847.55,48,20.49,0,4,22,Jaipur,Student,PhD,Married,Home,No,Yes,1
114136,19,47940.3,884.0,324863.1,6,14.21,1,5,5,Bangalore,Business,Diploma,Single,Home,Yes,Yes,1
110769,38,78313.0,425.0,143139.61,36,11.53,0,5,39,Pune,Freelancer,PhD,Married,Travel,Yes,No,1
113241,53,61049.3,621.0,413554.72,48,13.46,1,3,8,Hyderabad,Student,Masters,Divorced,Travel,Yes,Yes,1
124702,40,37233.51,569.0,272130.25,24,14.56,2,4,5,Kolkata,Freelancer,Diploma,Single,Business,Yes,No,1
100106,52,42251.15,543.0,368365.07,60,13.53,4,1,11,Pune,Salaried,Diploma,Single,Travel,No,Yes,1
128215,31,37082.36,331.0,79350.68,18,14.02,4,2,12,Mumbai,Freelancer,Bachelors,Divorced,Personal,No,Yes,1
127465,59,25302.48,498.0,5000.0,60,9.0,0,3,27,Kolkata,Salaried,Masters,Married,Car,Yes,Yes,0
103404,40,98273.8,527.0,250332.84,24,21.97,0,3,26,,Student,Bachelors,Divorced,Education,No,Yes,1
116102,25,76341.15,494.0,100818.6,6,24.17,0,4,6,Mumbai,Business,,Single,Travel,No,Yes,1
113831,38,64398.07,857.0,229991.72,48,16.93,1,3,10,Delhi,Freelancer,Bachelors,Married,Home,Yes,Yes,1
107716,47,78592.93,663.0,414984.93,48,18.8,1,1,38,Delhi,Salaried,PhD,Divorced,Education,No,No,1
119588,34,21985.37,745.0,174863.38,6,13.59,0,2,15,Pune,Student,HighSchool,Married,Business,No,Yes,1
113348,49,35958.65,712.0,7729.58,6,26.18,2,1,25,Kolkata,,,Divorced,Car,Yes,No,1
106632,41,73750.46,622.0,283371.68,60,10.9,3,2,37,Bangalore,Unemployed,HighSchool,Divorced,Travel,Yes,No,1
128237,47,71516.06,432.0,148014.37,48,20.08,2,0,16,Delhi,Unemployed,PhD,Married,Business,Yes,Yes,1
106525,18,28939.6,471.0,102616.94,60,17.87,1,1,4,Bangalore,Unemployed,Bachelors,Married,Medical,Yes,No,1
122382,38,60091.38,873.0,146253.8,12,17.4,0,2,6,Kolkata,Business,Diploma,Divorced,Personal,Yes,Yes,0
106387,25,50367.28,631.0,146106.9,36,18.45,2,0,29,Mumbai,Business,PhD,Married,Car,Yes,No,1
120873,53,54869.73,,281879.79,24,10.27,2,3,27,Mumbai,Student,Masters,Married,Personal,No,Yes,1
122225,42,17425.14,839.0,81643.67,18,14.89,2,0,20,Chennai,Freelancer,PhD,Married,Education,No,No,1
120788,34,83792.94,629.0,271567.81,36,13.85,1,4,23,Hyderabad,Student,PhD,Divorced,Business,Yes,Yes,1
102976,41,58335.97,625.0,79982.28,24,7.87,0,3,14,Chennai,Salaried,Diploma,Single,Education,Yes,No,0
101528,61,60369.45,468.0,375430.29,24,26.7,5,0,39,Mumbai,Student,Bachelors,Divorced,Education,Yes,No,1
129080,20,61654.2,697.0,121757.25,48,10.83,2,2,38,Chennai,Business,Masters,Married,Personal,No,No,1
125780,30,37780.78,333.0,133075.23,12,27.19,1,3,24,Jaipur,Unemployed,Bachelors,Divorced,Education,Yes,No,1
100965,19,61203.65,757.0,101598.39,6,15.81,2,5,3,Chennai,Business,PhD,Divorced,Car,Yes,Yes,1
126923,61,63679.89,464.0,214456.65,6,21.93,3,2,11,Hyderabad,,Diploma,Single,Home,Yes,Yes,1
102924,61,42125.44,413.0,57477.86,6,21.05,1,4,10,Kolkata,Business,Masters,Single,Education,No,Yes,1
109854,30,64358.26,418.0,5000.0,12,13.85,1,1,20,Chennai,Freelancer,PhD,Married,Personal,No,Yes,1
100455,54,49763.57,533.0,211749.49,60,11.41,0,0,6,Mumbai,Business,Masters,Divorced,Business,No,Yes,1
121558,49,63390.39,653.0,475537.84,36,7.63,1,3,19,Bangalore,Freelancer,PhD,Divorced,Personal,Yes,Yes,1
107053,24,24769.97,476.0,119713.47,60,9.6,0,2,34,Bangalore,Freelancer,Bachelors,Single,Education,Yes,No,1
110388,45,77825.2,490.0,320480.39,60,20.08,1,0,27,Bangalore,Unemployed,Diploma,Married,Travel,Yes,No,1
122441,23,59041.09,566.0,297480.15,12,16.34,0,1,9,Bangalore,Unemployed,Masters,Married,Personal,Yes,No,1
126950,33,57359.03,642.0,457933.33,24,21.19,0,0,30,Delhi,Business,HighSchool,Single,Education,Yes,Yes,1
121322,30,21129.04,829.0,317547.44,36,19.41,3,1,24,Jaipur,Unemployed,HighSchool,Married,Medical,No,Yes,1
123772,20,77480.81,380.0,598304.25,24,18.08,4,4,5,Bangalore,Student,Bachelors,Married,Car,No,No,1
109286,43,40478.91,816.0,122132.1,36,12.98,0,5,13,Delhi,Unemployed,Masters,Single,Home,Yes,Yes,1
129032,58,76099.54,891.0,286955.37,48,24.55,0,2,2,Chennai,Salaried,,Married,Business,No,No,1
112020,37,38653.33,,295940.72,18,27.37,2,4,5,Bangalore,Salaried,Masters,Married,Medical,Yes,No,1
124475,51,61360.87,547.0,32349.32,24,17.83,3,1,16,Chennai,Business,HighSchool,Divorced,Personal,No,Yes,1
115304,42,52701.63,403.0,140511.56,60,21.97,0,1,2,Chennai,Salaried,HighSchool,Single,Home,No,Yes,1
116421,44,53097.47,571.0,118939.57,12,25.14,4,5,16,Hyderabad,Business,,Married,Business,No,Yes,1
128084,25,42933.46,341.0,20678.79,60,20.34,0,4,29,Kolkata,Freelancer,HighSchool,Married,Medical,No,No,0
126693,61,107573.13,434.0,391345.88,48,20.14,0,3,25,Jaipur,Unemployed,Bachelors,Married,Business,No,Yes,1
128578,42,42473.23,563.0,335700.31,18,17.64,1,4,22,Mumbai,Salaried,PhD,Divorced,Home,Yes,Yes,1
128175,30,56264.59,535.0,291059.97,18,27.67,0,0,15,Hyderabad,Unemployed,Diploma,Married,Education,Yes,Yes,1
122889,55,63761.1,554.0,387969.11,60,15.28,2,5,32,Bangalore,Business,Bachelors,Divorced,Education,No,No,1
103646,44,8017.75,662.0,223564.52,48,25.69,2,4,6,Chennai,,Bachelors,Divorced,Home,Yes,No,1
100500,50,27429.42,436.0,237661.18,12,10.4,2,2,26,Hyderabad,Unemployed,PhD,Married,Personal,No,Yes,1
112211,36,47274.91,322.0,5000.0,48,20.37,1,5,20,Chennai,Business,HighSchool,Single,Car,No,No,1
121707,22,27747.02,339.0,457355.56,24,15.17,2,5,32,Jaipur,,PhD,Married,Business,No,Yes,1
122934,62,89578.9,358.0,322182.14,12,23.06,2,2,38,Bangalore,Freelancer,Masters,Single,Medical,No,No,1
102098,47,58721.67,686.0,308036.58,36,9.44,0,3,15,Mumbai,Salaried,HighSchool,Married,Travel,Yes,Yes,1
113343,19,79545.86,754.0,341874.45,36,15.44,1,1,6,Jaipur,Salaried,Bachelors,Married,Travel,Yes,No,1
117552,46,43004.02,,75627.22,12,14.32,5,5,19,Mumbai,Student,PhD,Single,Business,No,Yes,1
110216,41,97163.07,860.0,239800.58,12,20.63,1,4,30,Hyderabad,Salaried,Bachelors,Single,Medical,Yes,Yes,0
113580,64,69814.78,741.0,281311.49,48,25.05,1,4,11,Pune,Salaried,Bachelors,Married,Medical,Yes,No,1
108052,39,36665.37,611.0,505064.99,12,17.42,1,4,28,Kolkata,Salaried,HighSchool,Married,Education,Yes,Yes,1
120868,42,87799.14,723.0,301886.63,60,27.4,0,1,13,Mumbai,Student,HighSchool,Divorced,Car,Yes,No,1
123739,59,58807.43,306.0,127540.97,36,10.86,3,5,8,Chennai,Salaried,Diploma,Single,Travel,Yes,Yes,1
116674,18,22098.84,726.0,180773.12,36,20.32,1,3,24,Pune,Salaried,Bachelors,Single,Home,No,Yes,1
125021,54,34717.69,713.0,24253.99,60,10.25,1,5,12,Delhi,Unemployed,HighSchool,Single,Travel,No,No,1
128950,54,52607.33,795.0,255155.93,48,22.86,2,5,26,Kolkata,Business,Bachelors,Married,Education,Yes,Yes,1
122936,20,30882.3,357.0,262244.6,6,18.44,2,1,6,Delhi,Unemployed,Diploma,Divorced,Business,No,No,1
126492,33,50332.34,739.0,40240.35,18,23.92,2,3,6,Jaipur,Unemployed,Diploma,Married,Business,No,No,0
109387,51,59186.64,696.0,315677.68,60,16.05,1,5,24,Pune,Freelancer,PhD,Single,Business,No,No,1
109657,60,,716.0,270249.19,48,10.35,0,4,4,Hyderabad,Freelancer,PhD,Divorced,Travel,Yes,No,1
115889,48,42808.39,341.0,98279.85,12,20.16,2,3,6,Pune,Salaried,Masters,Divorced,Travel,No,No,1
117409,24,56833.41,482.0,135018.15,24,21.96,4,0,30,Jaipur,Freelancer,Diploma,Divorced,Business,No,Yes,1
119485,52,31810.64,,536015.14,60,24.66,3,5,19,Chennai,Business,HighSchool,Divorced,Home,No,Yes,1
104052,58,74481.55,418.0,207320.76,6,16.16,2,2,13,Mumbai,Freelancer,HighSchool,Married,Travel,Yes,No,1
109294,42,67656.05,633.0,5000.0,6,24.61,1,3,25,Chennai,Business,Masters,Single,Travel,Yes,No,0
123900,53,,349.0,380608.61,18,22.37,0,1,38,Jaipur,Student,Bachelors,Divorced,Travel,Yes,Yes,1
103736,55,54541.17,360.0,172181.39,18,24.92,0,3,0,Chennai,Business,,Single,Business,No,Yes,1
117191,36,108212.88,385.0,93357.75,12,19.64,2,3,0,Pune,Salaried,HighSchool,Single,Medical,No,Yes,1
124914,21,83642.77,802.0,12051.51,18,12.55,1,4,21,Hyderabad,Freelancer,HighSchool,Single,Home,Yes,Yes,1
128660,27,77486.75,851.0,321828.75,18,15.71,0,3,21,Kolkata,Student,Diploma,Single,Medical,Yes,Yes,1
114047,30,49236.76,462.0,299229.19,18,9.93,3,2,27,Pune,Unemployed,HighSchool,Married,Home,Yes,No,1
115501,54,49961.03,523.0,408282.05,36,7.14,4,1,29,Bangalore,Freelancer,HighSchool,Married,Travel,No,Yes,1
126667,60,62673.49,304.0,525818.69,48,21.63,1,4,31,Mumbai,Salaried,PhD,Divorced,Home,No,No,1
102755,40,56438.69,753.0,5000.0,48,21.62,1,5,3,Delhi,Student,HighSchool,Married,Medical,Yes,No,1
103212,63,69616.81,389.0,16600.44,24,15.39,1,3,36,Kolkata,Business,,Married,Business,Yes,Yes,1
125689,44,45870.61,670.0,441042.4,48,26.95,1,5,27,Jaipur,Student,Diploma,Divorced,Education,Yes,No,1
115330,54,26726.21,390.0,23021.76,48,16.23,1,4,26,Mumbai,Unemployed,Masters,Divorced,Travel,No,Yes,0
125071,28,29690.34,326.0,321457.35,6,15.25,3,3,6,Pune,Business,HighSchool,Married,Travel,No,Yes,1
124693,51,50420.04,795.0,44572.81,24,7.02,3,2,38,Bangalore,Freelancer,Masters,Single,Business,No,No,1
108408,60,31635.19,692.0,88869.98,18,24.56,2,3,1,Mumbai,Student,HighSchool,Divorced,Education,Yes,No,1
104721,64,60983.87,391.0,197326.05,6,23.34,1,0,16,Mumbai,Student,Masters,Married,Business,Yes,No,1
112439,24,63922.63,856.0,366568.39,24,14.96,1,3,30,Bangalore,Freelancer,Diploma,Married,Business,Yes,No,1
111464,51,49060.55,683.0,75466.99,36,26.66,1,2,3,Pune,Business,HighSchool,Single,Medical,No,Yes,1
105965,26,71158.2,539.0,5000.0,48,21.11,0,3,23,Kolkata,Freelancer,HighSchool,Single,Business,Yes,No,1
111584,33,40662.31,409.0,29415.95,6,25.57,3,2,16,Bangalore,Business,Bachelors,Single,Medical,No,Yes,1
108254,44,61280.11,338.0,181816.84,48,24.71,2,1,10,Kolkata,Unemployed,Bachelors,Married,Personal,No,Yes,1
117468,42,50763.04,,242056.32,36,10.51,1,5,10,Jaipur,Freelancer,HighSchool,Married,Medical,No,Yes,1
119375,56,49729.81,820.0,53249.46,60,12.21,1,1,24,Delhi,Student,Diploma,Married,Personal,No,No,1
104096,29,35819.1,398.0,12240.14,36,9.46,4,5,35,Kolkata,Student,HighSchool,Divorced,Medical,No,No,1
106459,56,25077.19,427.0,147462.82,18,16.13,1,2,39,,Freelancer,Masters,Divorced,Personal,Yes,Yes,1
125250,36,99230.95,523.0,83559.53,36,10.75,2,0,16,Chennai,Salaried,Masters,Single,Travel,No,No,1
101565,24,73762.84,859.0,92988.39,12,18.04,1,1,24,Pune,Business,Bachelors,Married,Home,Yes,Yes,0
107711,18,,,111692.4,60,14.52,2,1,0,Jaipur,Student,Diploma,Single,Home,Yes,Yes,1
123443,48,49932.72,621.0,110213.71,36,12.33,1,3,13,Delhi,Freelancer,PhD,Divorced,Car,Yes,Yes,0
129597,30,14080.88,549.0,114169.05,24,27.41,1,2,21,Chennai,Student,Diploma,Single,Education,No,Yes,1
128408,61,59560.86,859.0,306647.56,48,13.22,0,4,28,Kolkata,Freelancer,Diploma,Divorced,Car,No,No,1
107111,49,50100.27,486.0,76601.83,12,21.53,2,1,13,Bangalore,Freelancer,Masters,Married,Business,No,Yes,1
125242,47,78049.44,536.0,234988.46,6,21.76,1,0,11,Bangalore,Business,Masters,Single,Education,No,Yes,1
115779,37,91580.88,650.0,285082.01,24,25.48,3,5,27,Chennai,Freelancer,HighSchool,Married,Education,No,Yes,1
124187,64,53874.7,762.0,117570.08,18,18.73,3,3,23,Chennai,Unemployed,Diploma,Married,Car,No,No,1
122954,54,42458.28,709.0,106031.33,18,15.67,1,5,27,Pune,Business,Bachelors,Married,Home,Yes,No,0
111155,30,61307.5,351.0,458227.03,12,26.73,4,0,18,Kolkata,Unemployed,HighSchool,Divorced,Education,No,No,1
117148,53,58070.79,465.0,96039.5,18,17.31,1,2,35,Chennai,Salaried,HighSchool,Divorced,Medical,Yes,No,1
120507,31,37173.6,519.0,202609.12,18,27.87,0,3,3,Bangalore,Business,HighSchool,Divorced,Car,No,Yes,1
123747,60,101647.55,750.0,411858.77,36,9.3,1,3,20,Bangalore,Business,Bachelors,Divorced,Business,No,No,0
101780,18,,441.0,8821.51,18,17.72,1,5,7,Kolkata,Freelancer,PhD,Married,Travel,No,Yes,1
109613,37,17012.46,778.0,321891.8,24,8.69,1,2,2,Delhi,Student,Diploma,Married,Car,No,No,1
107463,40,45763.16,780.0,344329.4,36,13.74,2,3,7,Hyderabad,Unemployed,HighSchool,Single,Business,Yes,Yes,1
104422,19,63544.41,500.0,115450.25,24,22.0,1,3,33,Hyderabad,Business,PhD,Divorced,Business,Yes,Yes,1
102679,29,89057.71,745.0,308614.38,6,13.04,2,2,28,Hyderabad,Student,HighSchool,Married,Car,Yes,No,1
111370,35,46463.92,430.0,211881.22,48,7.13,2,2,12,Mumbai,Business,Bachelors,Single,Personal,No,No,1
122021,56,53439.3,394.0,205296.05,24,27.13,0,1,30,Chennai,Unemployed,Bachelors,Single,Personal,Yes,Yes,1
103591,51,16074.05,824.0,74698.78,12,10.79,1,1,0,Delhi,Salaried,PhD,Single,Home,Yes,No,1
118929,45,25435.1,452.0,260195.74,6,16.48,0,3,9,Bangalore,Unemployed,Masters,Single,Personal,Yes,No,1
108584,33,53441.1,784.0,277296.25,18,16.18,2,3,33,Kolkata,Salaried,Bachelors,Married,Travel,Yes,No,1
123412,34,63583.53,577.0,344337.05,48,21.09,3,0,34,Pune,Salaried,,Single,Personal,Yes,Yes,1
118992,20,52720.96,767.0,5000.0,18,23.54,5,4,32,Hyderabad,Unemployed,Masters,Single,Car,Yes,Yes,1
109416,51,59778.12,455.0,194331.49,18,17.44,1,0,31,Chennai,Business,PhD,Single,Home,Yes,No,1
102056,52,64795.11,636.0,366029.94,24,10.28,2,5,34,Chennai,Salaried,Masters,Married,Travel,No,Yes,1
129403,52,78459.51,469.0,191340.59,12,11.7,1,1,25,Mumbai,Freelancer,Bachelors,Married,Personal,No,Yes,1
104553,36,71385.36,757.0,159790.61,12,13.77,2,4,11,Mumbai,Unemployed,PhD,Married,Travel,No,Yes,1
120055,23,47547.99,677.0,5000.0,12,10.2,2,5,2,Delhi,Student,Bachelors,Married,Home,No,No,1
110085,55,26282.14,850.0,285388.47,6,12.78,2,2,9,Pune,Unemployed,Masters,Married,Travel,Yes,No,1
100641,45,65214.04,776.0,302680.93,60,18.61,0,0,2,Bangalore,Freelancer,PhD,Single,Education,Yes,Yes,1
105361,34,28865.09,512.0,65749.34,24,19.67,1,0,29,Pune,Unemployed,PhD,Single,Personal,Yes,No,1
117534,41,52844.84,695.0,247517.39,24,10.79,0,0,15,Jaipur,Freelancer,HighSchool,Divorced,Medical,Yes,Yes,1
104427,50,68763.21,430.0,255473.27,18,24.85,2,3,22,Chennai,Business,Bachelors,Married,Personal,No,No,0
122224,41,44944.83,486.0,315294.07,18,8.48,1,4,32,Jaipur,Freelancer,HighSchool,Married,Education,No,No,1
116076,53,89927.66,,230247.32,24,21.22,2,5,7,Kolkata,Salaried,Diploma,Single,Travel,No,Yes,1
124321,27,57100.42,337.0,5000.0,60,10.24,2,1,1,Delhi,Salaried,Masters,Single,Car,No,No,1
117942,23,87891.31,706.0,414471.57,48,14.07,0,5,15,Hyderabad,Salaried,Diploma,Single,Home,No,Yes,1
104429,37,67319.21,431.0,265777.95,24,13.83,1,4,12,Jaipur,Freelancer,HighSchool,Divorced,Business,Yes,Yes,1
124589,52,53040.19,694.0,108986.18,48,10.61,1,0,23,Bangalore,Unemployed,PhD,Single,Travel,No,No,1
103774,49,49898.5,819.0,129182.91,12,17.71,0,1,36,Kolkata,Business,Masters,Divorced,Car,No,No,1
105854,40,41137.93,359.0,241332.58,6,14.49,1,5,14,Hyderabad,Unemployed,PhD,Single,Business,Yes,Yes,1
121864,47,25812.61,427.0,221091.37,6,18.51,3,4,28,Hyderabad,,PhD,Married,Medical,Yes,Yes,1
111587,45,54575.61,,290087.54,60,7.1,2,4,22,Jaipur,Freelancer,HighSchool,Married,Car,Yes,No,1
123460,18,81738.38,796.0,241244.67,48,7.38,2,1,6,Chennai,Business,Diploma,Married,Medical,No,Yes,1
